代號,更新日期,名稱,市場別,產業別,實收資本額,發行股數
4583,2026-07-19,台灣精銳科技股份有限公司,上市,電機機械,801713510,80171351
4584,2026-07-19,君帆工業股份有限公司,上櫃,電機機械,300024000,30002400
4585,2026-07-19,達明機器人股份有限公司,上市,其他電子業,1046090000,104609000
4588,2026-07-19,玖鼎電力資訊股份有限公司,上市,其他電子業,429850000,42985000
4590,2026-07-19,富田電機股份有限公司,上市,電機機械,548384000,54838400
4609,2026-07-19,唐鋒實業股份有限公司,上櫃,居家生活,479468200,47946820
4702,2026-07-19,中美聯合實業股份有限公司,上櫃,居家生活,723332000,72333200
4706,2026-07-19,大恭化學工業股份有限公司,上櫃,化學工業,790300930,79030093
4707,2026-07-19,磐亞股份有限公司,上櫃,化學工業,4037152700,403715270
4711,2026-07-19,永純化學工業股份有限公司,上櫃,化學工業,610560000,61056000
4714,2026-07-19,永捷創新科技股份有限公司,上櫃,化學工業,1780881880,178088188
4716,2026-07-19,大立高分子工業股份有限公司,上櫃,化學工業,944271910,94427191
4720,2026-07-19,德淵企業股份有限公司,上市,化學工業,1145160370,114516037
4721,2026-07-19,美琪瑪國際股份有限公司,上櫃,化學工業,749863040,74986304
4722,2026-07-19,國精化學股份有限公司,上市,化學工業,1027849140,102784914
4726,2026-07-19,永昕生物醫藥股份有限公司,上櫃,生技醫療業,2070418000,207041800
4728,2026-07-19,雙美生物科技股份有限公司,上櫃,生技醫療業,544630000,54463000
4729,2026-07-19,熒茂光學股份有限公司,上櫃,光電業,792267410,79226741
4735,2026-07-19,豪展醫療科技股份有限公司,上櫃,生技醫療業,415687580,41568758
4736,2026-07-19,泰博科技股份有限公司,上市,生技醫療業,953744690,95374469
4737,2026-07-19,華廣生技股份有限公司,上市,生技醫療業,772852530,77285253
4739,2026-07-19,康普材料科技股份有限公司,上市,化學工業,1246492690,124649269
4741,2026-07-19,泓瀚科技股份有限公司,上櫃,化學工業,348120790,34812079
4743,2026-07-19,合一生技股份有限公司,上櫃,生技醫療業,4804094860,480409486
4744,2026-07-19,皇將科技股份有限公司,上櫃,生技醫療業,569484500,56948450
4745,2026-07-19,合富醫療控股股份有限公司,上櫃,生技醫療業,697055470,69705547
4746,2026-07-19,台耀化學股份有限公司,上市,生技醫療業,1202559630,120255963
4747,2026-07-19,強生化學製藥廠股份有限公司,上櫃,生技醫療業,454610320,45461032
4749,2026-07-19,新應材股份有限公司,上櫃,半導體業,927328650,92732865
4754,2026-07-19,國碳科技股份有限公司,上櫃,化學工業,302832150,30283215
4755,2026-07-19,三福化工股份有限公司,上市,化學工業,1007060000,100706000
4760,2026-07-19,勤凱科技股份有限公司,上櫃,其他電子業,322182830,32218283
4763,2026-07-19,濟南大自然新材料股份有限公司,上市,化學工業,989146670,989146670
4764,2026-07-19,雙鍵化工股份有限公司,上市,化學工業,855420620,85542062
4766,2026-07-19,南寶樹脂化學工廠股份有限公司,上市,化學工業,1205707800,120570780
4767,2026-07-19,誠泰工業科技股份有限公司,上櫃,化學工業,314150000,31415000
4768,2026-07-19,晶呈科技股份有限公司,上櫃,化學工業,474879690,47487969
4770,2026-07-19,上品綜合工業股份有限公司,上市,化學工業,799760000,79976000
4771,2026-07-19,望隼科技股份有限公司,上市,生技醫療業,587087000,58708700
4772,2026-07-19,台灣特品化學股份有限公司,上櫃,化學工業,1476815520,147681552
4804,2026-07-19,大略國際控股有限公司,上櫃,觀光餐旅,719919200,71991920
4806,2026-07-19,桂田文創娛樂股份有限公司,上櫃,文化創意業,999470920,99947092
4807,2026-07-19,日成控股股份有限公司,上市,貿易百貨,489960320,48996032
4903,2026-07-19,聯合光纖通信股份有限公司,上櫃,通信網路業,1053437140,105343714
4904,2026-07-19,遠傳電信股份有限公司,上市,通信網路業,36077053570,3607705357
4905,2026-07-19,台聯電訊股份有限公司,上櫃,生技醫療業,292600440,29260044
4906,2026-07-19,正文科技股份有限公司,上市,通信網路業,4363534710,436353471
4907,2026-07-19,富宇地產股份有限公司,上櫃,建材營造,1181457780,118145778
4908,2026-07-19,前鼎光電股份有限公司,上櫃,通信網路業,782169070,78216907
4909,2026-07-19,新復興微波通訊股份有限公司,上櫃,通信網路業,933568640,93356864
4911,2026-07-19,德英生物科技股份有限公司,上櫃,生技醫療業,637195680,63719568
4912,2026-07-19,聯德控股股份有限公司,上市,電子零組件,669930990,66993099
4915,2026-07-19,致伸科技股份有限公司,上市,電子零組件,4718808240,471880824
4916,2026-07-19,事欣科技股份有限公司,上市,電腦及週邊,1237140730,123714073
4919,2026-07-19,新唐科技股份有限公司,上市,半導體業,4197652680,419765268
4923,2026-07-19,力士科技股份有限公司,上櫃,半導體業,338908000,33890800
4924,2026-07-19,欣厚科技股份有限公司,上櫃,綠能環保,371644090,37164409
4927,2026-07-19,泰鼎國際股份有限公司,上市,電子零組件,2649379880,264937988
4930,2026-07-19,燦星網通股份有限公司,上市,電器電纜,800000000,80000000
4931,2026-07-19,新盛力科技股份有限公司,上櫃,電腦及週邊,655657610,65565761
4933,2026-07-19,友輝光電股份有限公司,上櫃,光電業,826116750,82611675
4934,2026-07-19,太極能源科技股份有限公司,上市,光電業,2250000000,225000000
4935,2026-07-19,茂林光電科技(開曼)股份有限公司,上市,光電業,1288640910,128864091
4938,2026-07-19,和碩聯合科技股份有限公司,上市,電腦及週邊,26820441030,2682044103
4939,2026-07-19,亞洲電材股份有限公司,上櫃,電子零組件,982008680,98200868
4942,2026-07-19,嘉彰股份有限公司,上市,光電業,1423676130,142367613
4943,2026-07-19,開曼康而富控股股份有限公司,上市,電子零組件,1266943530,126694353
4946,2026-07-19,紅心辣椒娛樂科技股份有限公司,上櫃,文化創意業,88528160,8852816
4949,2026-07-19,有成精密股份有限公司,上市,光電業,677031430,67703143
4950,2026-07-19,金耘國際股份有限公司,上櫃,鋼鐵工業,577291070,57729107
4951,2026-07-19,精拓科技股份有限公司,上櫃,半導體業,341487130,34148713
4952,2026-07-19,凌通科技股份有限公司,上市,半導體業,1088158160,108815816
4953,2026-07-19,緯致科技股份有限公司,上櫃,資訊服務業,731470140,73147014
4956,2026-07-19,光鋐科技股份有限公司,上市,光電業,1004082360,100408236
4958,2026-07-19,臻鼎科技控股股份有限公司,上市,電子零組件,11088876040,1108887604
4960,2026-07-19,誠美材料科技股份有限公司,上市,光電業,5717053880,571705388
4961,2026-07-19,天鈺科技股份有限公司,上市,半導體業,1212536030,121253603
4966,2026-07-19,譜瑞科技股份有限公司,上櫃,半導體業,789577880,78957788
4967,2026-07-19,十銓科技股份有限公司,上市,半導體業,849632880,84963288
4968,2026-07-19,立積電子股份有限公司,上市,半導體業,922098980,92209898
4971,2026-07-19,英特磊科技股份有限公司,上櫃,半導體業,471857430,47185743
4972,2026-07-19,湯石照明科技股份有限公司,上櫃,光電業,568885870,56888587
4973,2026-07-19,廣穎電通股份有限公司,上櫃,半導體業,652928430,65292843
4974,2026-07-19,亞泰影像科技股份有限公司,上櫃,電子零組件,725001040,72500104
4976,2026-07-19,佳凌科技股份有限公司,上市,光電業,1413510000,141351000
4977,2026-07-19,眾達科技股份有限公司,上市,通信網路業,826898410,82689841
4979,2026-07-19,華星光通科技股份有限公司,上櫃,通信網路業,1423592840,142359284
4989,2026-07-19,李長榮科技股份有限公司,上市,電子零組件,1377765000,137776500
4991,2026-07-19,環宇通訊半導體控股股份有限公司,上櫃,半導體業,1210875590,121087559
4994,2026-07-19,傳奇網路遊戲股份有限公司,上市,資訊服務業,663834000,66383400
4995,2026-07-19,晶達光電股份有限公司,上櫃,光電業,425920360,42592036
4999,2026-07-19,鑫禾科技股份有限公司,上市,電子零組件,744172000,74417200
5007,2026-07-19,三星科技股份有限公司,上市,鋼鐵工業,2949401540,294940154
5009,2026-07-19,榮剛材料科技股份有限公司,上櫃,鋼鐵工業,6024711970,602471197
5011,2026-07-19,久陽精密股份有限公司,上櫃,鋼鐵工業,1006739220,100673922
5013,2026-07-19,強新工業股份有限公司,上櫃,鋼鐵工業,1334160000,133416000
5014,2026-07-19,建錩實業股份有限公司,上櫃,鋼鐵工業,1832650540,183265054
5015,2026-07-19,華祺工業股份有限公司,上櫃,鋼鐵工業,606391890,60639189
5016,2026-07-19,松和工業股份有限公司,上櫃,鋼鐵工業,496220760,49622076
5201,2026-07-19,凱衛資訊股份有限公司,上櫃,資訊服務業,386746000,38674600
5202,2026-07-19,力新國際科技股份有限公司,上櫃,資訊服務業,890940000,89094000
5203,2026-07-19,訊連科技股份有限公司,上市,資訊服務業,793425500,79342550
5205,2026-07-19,中茂能資系統整合科技(股)公司,上櫃,綠能環保,135000000,13500000
5206,2026-07-19,坤悅開發股份有限公司,上櫃,建材營造,1715175000,171517500
5209,2026-07-19,新鼎系統股份有限公司,上櫃,其他,285513450,28551345
5210,2026-07-19,寶碩財務科技股份有限公司,上櫃,資訊服務業,821777790,82177779
5211,2026-07-19,蒙恬科技股份有限公司,上櫃,資訊服務業,320247270,32024727
5212,2026-07-19,凌網科技股份有限公司,上櫃,資訊服務業,346330000,34633000
5213,2026-07-19,亞昕國際開發股份有限公司,上櫃,建材營造,7213343260,721334326
5215,2026-07-19,科嘉(開曼)股份有限公司,上市,電腦及週邊,643375000,64337500
5220,2026-07-19,萬達光電科技股份有限公司,上櫃,光電業,396670000,39667000
5222,2026-07-19,全訊科技股份有限公司,上市,半導體業,910949680,91094968
5223,2026-07-19,安力國際股份有限公司,上櫃,電腦及週邊,445497810,44549781
5225,2026-07-19,東科控股股份有限公司,上市,其他電子業,791364990,79136499
5227,2026-07-19,蓋曼群島商立凱電能科技(股)公司,上櫃,電子零組件,680000000,68000000
5228,2026-07-19,鈺鎧科技股份有限公司,上櫃,電子零組件,380562530,38056253
5230,2026-07-19,雷笛克光學股份有限公司,上櫃,光電業,559767300,55976730
5234,2026-07-19,達興材料股份有限公司,上市,光電業,1027159110,102715911
5236,2026-07-19,凌陽創新科技股份有限公司,上市,半導體業,600040380,60004038
5243,2026-07-19,乙盛精密工業股份有限公司,上市,光電業,1685289150,168528915
5244,2026-07-19,弘凱光電股份有限公司,上市,光電業,682418990,68241899
5245,2026-07-19,智晶光電股份有限公司,上櫃,光電業,451271410,45127141
5251,2026-07-19,天鉞電子股份有限公司,上櫃,光電業,337333770,33733377
5258,2026-07-19,虹堡科技股份有限公司,上市,電腦及週邊,1103648940,110364894
5263,2026-07-19,智崴資訊科技股份有限公司,上櫃,文化創意業,739368910,73936891
5269,2026-07-19,祥碩科技股份有限公司,上市,半導體業,741566790,74156679
5272,2026-07-19,笙科電子股份有限公司,上櫃,半導體業,552761180,55276118
5274,2026-07-19,信驊科技股份有限公司,上櫃,半導體業,378026850,37802685
5276,2026-07-19,達輝股份有限公司,上櫃,其他,395000000,39500000
5278,2026-07-19,尚凡國際創新科技股份有限公司,上櫃,數位雲端,300000000,300000000
5283,2026-07-19,禾聯碩股份有限公司,上市,電器電纜,876005100,87600510
5284,2026-07-19,經寶精密控股股份有限公司,上市,其他,528926830,52892683
5285,2026-07-19,界霖科技股份有限公司,上市,半導體業,1020409260,102040926
5287,2026-07-19,數字科技股份有限公司,上櫃,數位雲端,603105500,60310550
5288,2026-07-19,開曼商豐祥控股股份有限公司,上市,電機機械,696987220,69698722
5289,2026-07-19,宜鼎國際股份有限公司,上櫃,電腦及週邊,963374170,96337417
5291,2026-07-19,邑昇實業股份有限公司,上櫃,電子零組件,398906060,39890606
5292,2026-07-19,華懋科技股份有限公司,上市,綠能環保,421080000,42108000
5299,2026-07-19,杰力科技股份有限公司,上櫃,半導體業,508889810,50888981
5301,2026-07-19,寶得利國際股份有限公司,上櫃,觀光餐旅,658903040,65890304
5302,2026-07-19,太欣半導體股份有限公司,上櫃,半導體業,1598883490,159888349
5306,2026-07-19,桂盟國際股份有限公司,上市,運動休閒,1260007720,126000772
5309,2026-07-19,系統電子工業股份有限公司,上櫃,電子零組件,2303660630,230366063
5310,2026-07-19,天剛資訊股份有限公司,上櫃,資訊服務業,289435170,28943517
5312,2026-07-19,寶島光學科技股份有限公司,上櫃,生技醫療業,600598980,60059898
5314,2026-07-19,世紀民生科技股份有限公司,上櫃,其他,146000000,292000000
5315,2026-07-19,光聯科技股份有限公司,上櫃,光電業,1063518320,106351832
5321,2026-07-19,美而快國際股份有限公司,上櫃,數位雲端,595431490,59543149
5324,2026-07-19,士林開發股份有限公司,上櫃,建材營造,2263790900,226379090
5328,2026-07-19,華容股份有限公司,上櫃,電子零組件,1727107240,172710724
5340,2026-07-19,建榮工業材料股份有限公司,上櫃,電子零組件,1948939640,194893964
5344,2026-07-19,立衛科技股份有限公司,上櫃,半導體業,794474600,79447460
5345,2026-07-19,馥鴻建設股份有限公司,上櫃,其他,377950000,37795000
5347,2026-07-19,世界先進積體電路股份有限公司,上櫃,半導體業,18795675500,1879567550
5348,2026-07-19,正能量智能股份有限公司,上櫃,運動休閒,147759170,14775917
5351,2026-07-19,鈺創科技股份有限公司,上櫃,半導體業,3284647810,328464781
5353,2026-07-19,台林電通股份有限公司,上櫃,通信網路業,757650000,75765000
5355,2026-07-19,佳總興業股份有限公司,上櫃,電子零組件,1661227920,166122792
5356,2026-07-19,協益電子股份有限公司,上櫃,電腦及週邊,1030400000,103040000
5364,2026-07-19,力麗觀光開發股份有限公司,上櫃,觀光餐旅,638499400,63849940
5371,2026-07-19,中強光電股份有限公司,上櫃,光電業,3909811100,390981110
5381,2026-07-19,光譜電工股份有限公司,上櫃,電機機械,2076905620,207690562
5386,2026-07-19,青雲國際科技股份有限公司,上櫃,電腦及週邊,360808810,36080881
5388,2026-07-19,中磊電子股份有限公司,上市,通信網路業,3043425420,304342542
5392,2026-07-19,能率創新股份有限公司,上櫃,光電業,1765621450,176562145
5398,2026-07-19,慕康生技醫藥股份有限公司,上櫃,其他,494654600,49465460
5403,2026-07-19,中菲電腦股份有限公司,上櫃,資訊服務業,781761230,78176123
5410,2026-07-19,國眾電腦股份有限公司,上櫃,資訊服務業,922846230,92284623
5425,2026-07-19,台灣半導體股份有限公司,上櫃,半導體業,2634854860,263485486
5426,2026-07-19,振發實業股份有限公司,上櫃,電腦及週邊,1438000000,143800000
5432,2026-07-19,新門科技股份有限公司,上櫃,綠能環保,206878040,20687804
5434,2026-07-19,崇越科技股份有限公司,上市,電子通路業,1936576550,193657655
5438,2026-07-19,東友科技股份有限公司,上櫃,電腦及週邊,1125365650,112536565
5439,2026-07-19,高技企業股份有限公司,上櫃,電子零組件,929757520,92975752
5443,2026-07-19,均豪精密工業股份有限公司,上櫃,半導體業,1647466440,164746644
5450,2026-07-19,南良國際股份有限公司,上櫃,其他,1224032390,122403239
5452,2026-07-19,佶優科技股份有限公司,上櫃,其他電子業,1487636690,148763669
5455,2026-07-19,昇益開發股份有限公司,上櫃,建材營造,655018130,65501813
5457,2026-07-19,宣德科技股份有限公司,上櫃,電子零組件,1964288000,196428800
5460,2026-07-19,同協電子股份有限公司,上櫃,電子零組件,587781300,58778130
5464,2026-07-19,霖宏科技股份有限公司,上櫃,電子零組件,710714900,71071490
5465,2026-07-19,富驊企業股份有限公司,上櫃,電腦及週邊,1476826290,147682629
5468,2026-07-19,凱鈺科技股份有限公司,上櫃,半導體業,589229090,58922909
5469,2026-07-19,瀚宇博德股份有限公司,上市,電子零組件,4861660000,486166000
5471,2026-07-19,松翰科技股份有限公司,上市,半導體業,1678770620,167877062
5474,2026-07-19,聰泰科技開發股份有限公司,上櫃,電腦及週邊,397569440,39756944
5475,2026-07-19,德宏工業股份有限公司,上櫃,電子零組件,1271270170,127127017
5478,2026-07-19,智冠科技股份有限公司,上櫃,文化創意業,1560743320,156074332
5481,2026-07-19,新華泰富股份有限公司,上櫃,其他,714028910,71402891
5483,2026-07-19,中美矽晶製品股份有限公司,上櫃,半導體業,6412216510,641221651
5484,2026-07-19,慧友電子股份有限公司,上市,光電業,668010000,66801000
5487,2026-07-19,通泰積體電路股份有限公司,上櫃,半導體業,242225160,24222516
5488,2026-07-19,松普科技股份有限公司,上櫃,電子零組件,915861240,91586124
5489,2026-07-19,彩富電子股份有限公司,上櫃,其他電子業,1027064410,102706441
5490,2026-07-19,同亨科技股份有限公司,上櫃,電腦及週邊,961522010,96152201
5493,2026-07-19,三聯科技股份有限公司,上櫃,其他電子業,436892550,43689255
5498,2026-07-19,凱崴電子股份有限公司,上櫃,電子零組件,1935485450,193548545
5508,2026-07-19,永信建設開發股份有限公司,上櫃,建材營造,2174281330,217428133
5511,2026-07-19,德昌營造股份有限公司,上櫃,建材營造,1134400000,113440000
5512,2026-07-19,力麒建設股份有限公司,上櫃,建材營造,7663124940,766312494
5514,2026-07-19,三豐建設股份有限公司,上櫃,建材營造,2361182800,236118280
5515,2026-07-19,建國工程股份有限公司,上市,建材營造,2016000840,201600084
5516,2026-07-19,雙喜營造股份有限公司,上櫃,建材營造,515452230,51545223
5519,2026-07-19,隆大營建事業股份有限公司,上市,建材營造,2191971800,219197180
5520,2026-07-19,力泰建設企業股份有限公司,上櫃,建材營造,599752450,59975245
5521,2026-07-19,工信工程股份有限公司,上市,建材營造,4922801550,492280155
5522,2026-07-19,遠雄建設事業股份有限公司,上市,建材營造,7815962410,781596241
5523,2026-07-19,豐謙建設股份有限公司,上櫃,建材營造,1550014640,155001464
5525,2026-07-19,順天建設股份有限公司,上市,建材營造,3181053780,318105378
5529,2026-07-19,鉅陞國際開發股份有限公司,上櫃,建材營造,1057693500,105769350
5530,2026-07-19,龍巖股份有限公司,上櫃,其他,4200841990,420084199
5531,2026-07-19,鄉林建設事業股份有限公司,上市,建材營造,10775892450,977589245
5533,2026-07-19,皇鼎建設開發股份有限公司,上市,建材營造,2852449440,285244944
5534,2026-07-19,長虹建設股份有限公司,上市,建材營造,3153259600,315325960
5536,2026-07-19,聖暉工程科技股份有限公司,上櫃,其他電子業,620404650,124080930
5538,2026-07-19,開曼東明控股股份有限公司,上市,鋼鐵工業,2012033330,201203333
5543,2026-07-19,桓鼎股份有限公司,上櫃,建材營造,467035930,46703593
5546,2026-07-19,永固集團股份有限公司,上市,建材營造,823534020,82353402
5547,2026-07-19,久舜營造股份有限公司,上櫃,建材營造,452880000,45288000
5548,2026-07-19,安倉營造股份有限公司,上櫃,建材營造,585290130,58529013
5601,2026-07-19,臺聯貨櫃通運股份有限公司,上櫃,航運業,648000000,64800000
5603,2026-07-19,陸海股份有限公司,上櫃,航運業,1048766070,104876607
5604,2026-07-19,中連誠企業股份有限公司,上櫃,其他,1087829680,108782968
5607,2026-07-19,遠雄自貿港投資控股股份有限公司,上市,航運業,3705529130,370552913
5608,2026-07-19,四維航業股份有限公司,上市,航運業,3892761380,389276138
5609,2026-07-19,中菲行國際物流股份有限公司,上櫃,航運業,1428840000,142884000
5701,2026-07-19,劍湖山世界股份有限公司,上櫃,觀光餐旅,1430000000,143000000
5703,2026-07-19,亞都麗緻大飯店股份有限公司,上櫃,觀光餐旅,702395940,70239594
5704,2026-07-19,知本老爺大酒店股份有限公司,上櫃,觀光餐旅,588616580,58861658
5706,2026-07-19,鳳凰國際旅行社股份有限公司,上市,觀光餐旅,849109200,84910920
5864,2026-07-19,致和證券股份有限公司,上櫃,金融保險,4544955720,454495572
5871,2026-07-19,中租控股股份有限公司,上市,其他,18614211610,1711421161
5876,2026-07-19,上海商業儲蓄銀行股份有限公司,上市,金融保險,48616031400,4861603140
5878,2026-07-19,台名保險經紀人股份有限公司,上櫃,金融保險,250243030,25024303
5880,2026-07-19,合作金庫金融控股股份有限公司,上市,金融保險,156809369140,15680936914
5902,2026-07-19,德記洋行股份有限公司,上櫃,居家生活,945000000,94500000
5903,2026-07-19,全家便利商店股份有限公司,上櫃,居家生活,2232200000,223220000
5904,2026-07-19,寶雅國際股份有限公司,上櫃,居家生活,1064438260,1064438260
5905,2026-07-19,南仁湖育樂股份有限公司,上櫃,觀光餐旅,2816232350,281623235
5906,2026-07-19,台南生活(開曼)股份有限公司,上市,貿易百貨,357414120,35741412
5907,2026-07-19,Grand Ocean RetailGroupLimited,上市,貿易百貨,1955310000,195531000
6005,2026-07-19,群益金鼎證券股份有限公司,上市,金融保險,21709080970,2170908097
6015,2026-07-19,宏遠證券股份有限公司,上櫃,金融保險,3931482740,393148274
6016,2026-07-19,康和綜合證券股份有限公司,上櫃,金融保險,6865955080,686595508
6020,2026-07-19,大展證券股份有限公司,上櫃,金融保險,2523531540,252353154
6021,2026-07-19,美好證券股份有限公司,上櫃,金融保險,3122309740,312230974
6023,2026-07-19,元大期貨股份有限公司,上櫃,金融保險,3199762880,319976288
6024,2026-07-19,群益期貨股份有限公司,上市,金融保險,2499375840,249937584
6026,2026-07-19,福邦證券股份有限公司,上櫃,金融保險,3961618410,396161841
6028,2026-07-19,公勝保險經紀人股份有限公司,上櫃,金融保險,250000000,25000000
6101,2026-07-19,寬魚國際股份有限公司,上櫃,文化創意業,1146183710,114618371
6103,2026-07-19,合邦電子股份有限公司,上櫃,半導體業,136048910,13604891
6104,2026-07-19,創惟科技股份有限公司,上櫃,半導體業,911271070,91127107
6108,2026-07-19,競國實業股份有限公司,上市,電子零組件,1544943110,154494311
6109,2026-07-19,亞元科技股份有限公司,上櫃,通信網路業,878254140,87825414
6111,2026-07-19,光聚晶電聯合股份有限公司,上櫃,文化創意業,1085110510,108511051
6112,2026-07-19,邁達特數位股份有限公司,上市,資訊服務業,1883573360,188357336
6113,2026-07-19,亞矽科技股份有限公司,上櫃,電子通路業,525494550,52549455
6114,2026-07-19,久威國際股份有限公司,上櫃,電子零組件,439119370,43911937
6115,2026-07-19,鎰勝工業股份有限公司,上市,電子零組件,1876621540,187662154
6116,2026-07-19,瀚宇彩晶股份有限公司,上市,光電業,28586548510,2858654851
6117,2026-07-19,迎廣科技股份有限公司,上市,電腦及週邊,925454080,92545408
6118,2026-07-19,建達國際股份有限公司,上櫃,電子通路業,908895730,90889573
6120,2026-07-19,達運精密工業股份有限公司,上市,光電業,5989996020,598999602
6121,2026-07-19,新普科技股份有限公司,上櫃,電腦及週邊,1849705190,184970519
6122,2026-07-19,擎邦國際科技工程股份有限公司,上櫃,電機機械,780916320,78091632
6123,2026-07-19,上奇科技股份有限公司,上櫃,資訊服務業,620894300,62089430
6124,2026-07-19,業強科技股份有限公司,上櫃,電子零組件,1824799450,182479945
6125,2026-07-19,廣運機械工程股份有限公司,上櫃,電機機械,2590111500,259011150
6126,2026-07-19,信音企業股份有限公司,上櫃,電子零組件,1297709080,129770908
6127,2026-07-19,九豪精密陶瓷股份有限公司,上櫃,電子零組件,1080797510,108079751
6128,2026-07-19,上福全球科技股份有限公司,上市,電腦及週邊,1275887400,127588740
6129,2026-07-19,普誠科技股份有限公司,上櫃,半導體業,1809436750,180943675
6130,2026-07-19,上亞科技股份有限公司,上櫃,生技醫療業,463000000,46300000
6133,2026-07-19,金橋科技股份有限公司,上市,電子零組件,1170062940,117006294
6134,2026-07-19,萬旭電業股份有限公司,上櫃,電子零組件,818821170,81882117
6136,2026-07-19,富爾特科技股份有限公司,上市,通信網路業,1155364120,115536412
6138,2026-07-19,茂達電子股份有限公司,上櫃,半導體業,756355000,75635500
6139,2026-07-19,亞翔工程股份有限公司,上市,其他電子業,2355757240,235575724
6140,2026-07-19,訊達電腦股份有限公司,上櫃,資訊服務業,548977600,54897760
6141,2026-07-19,柏承科技股份有限公司,上市,電子零組件,1133540050,113354005
6142,2026-07-19,友勁科技股份有限公司,上市,通信網路業,3307792150,330779215
6143,2026-07-19,振曜科技股份有限公司,上櫃,通信網路業,860588970,86058897
6144,2026-07-19,得利影視股份有限公司,上櫃,文化創意業,382737010,38273701
6146,2026-07-19,耕興股份有限公司,上櫃,其他電子業,1018671990,101867199
6147,2026-07-19,頎邦科技股份有限公司,上櫃,半導體業,7445935390,744593539
6148,2026-07-19,驊宏資通股份有限公司,上櫃,資訊服務業,466037570,46603757
6150,2026-07-19,撼訊科技股份有限公司,上櫃,電腦及週邊,483459850,48345985
6151,2026-07-19,晉倫科技股份有限公司,上櫃,其他電子業,552573000,55257300
6152,2026-07-19,百一電子股份有限公司,上市,通信網路業,1677384630,167738463
6153,2026-07-19,嘉聯益科技股份有限公司,上市,電子零組件,6361776940,636177694
6154,2026-07-19,順發電腦股份有限公司,上櫃,電子通路業,800800000,80080000
6155,2026-07-19,鈞寶電子工業股份有限公司,上市,電子零組件,880239880,88023988
6156,2026-07-19,松上電子股份有限公司,上櫃,電子零組件,1078750100,107875010
6158,2026-07-19,禾昌興業股份有限公司,上櫃,電子零組件,556982880,55698288
6160,2026-07-19,欣技資訊股份有限公司,上櫃,電腦及週邊,684891200,68489120
6161,2026-07-19,捷波資訊股份有限公司,上櫃,電腦及週邊,562374770,56237477
6163,2026-07-19,華電聯網股份有限公司,上櫃,資訊服務業,1472799950,147279995
6164,2026-07-19,華興電子工業股份有限公司,上市,光電業,800000000,80000000
6165,2026-07-19,浪凡網路科技股份有限公司,上市,數位雲端,777526230,77752623
6166,2026-07-19,凌華科技股份有限公司,上市,電腦及週邊,2177692570,217769257
6167,2026-07-19,久正光電股份有限公司,上櫃,光電業,1460000000,146000000
6168,2026-07-19,宏齊科技股份有限公司,上市,光電業,2057618010,205761801
6169,2026-07-19,昱泉國際股份有限公司,上櫃,文化創意業,233949600,23394960
6170,2026-07-19,統振股份有限公司,上櫃,通信網路業,972600380,97260038
6171,2026-07-19,大城地產股份有限公司,上櫃,建材營造,1000000000,100000000
6173,2026-07-19,信昌電子陶瓷股份有限公司,上櫃,電子零組件,1712000000,171200000
6174,2026-07-19,安碁科技股份有限公司,上櫃,電子零組件,500000000,50000000
6175,2026-07-19,立敦科技股份有限公司,上櫃,電子零組件,1501218120,150121812
6176,2026-07-19,瑞儀光電股份有限公司,上市,光電業,3487704470,348770447
6177,2026-07-19,達麗建設事業股份有限公司,上市,建材營造,4718914260,471891426
6179,2026-07-19,亞通利大能源股份有限公司,上櫃,其他,1773246500,177324650
6180,2026-07-19,遊戲橘子數位科技股份有限公司,上櫃,文化創意業,1754935730,175493573
6182,2026-07-19,合晶科技股份有限公司,上櫃,半導體業,5936013150,593601315
6183,2026-07-19,關貿網路股份有限公司,上市,資訊服務業,1500000000,150000000
6184,2026-07-19,大豐有線電視股份有限公司,上市,其他,1582306570,158230657
6185,2026-07-19,幃翔精密股份有限公司,上櫃,電子零組件,1498675310,149867531
6186,2026-07-19,新潤興業股份有限公司,上櫃,建材營造,1949075980,194907598
6187,2026-07-19,萬潤科技股份有限公司,上櫃,半導體業,981933850,98193385
6188,2026-07-19,廣明光電股份有限公司,上櫃,電腦及週邊,2783589100,278358910
6189,2026-07-19,豐藝電子股份有限公司,上市,電子通路業,2637796570,263779657
6190,2026-07-19,萬泰科技股份有限公司,上櫃,通信網路業,1865224410,186522441
6191,2026-07-19,精成科技股份有限公司,上市,電子零組件,4993030000,499303000
6192,2026-07-19,巨路國際股份有限公司,上市,其他電子業,961557700,96155770
6194,2026-07-19,育富電子股份有限公司,上櫃,電子零組件,480000000,48000000
6195,2026-07-19,詩肯股份有限公司,上櫃,居家生活,501929420,50192942
6196,2026-07-19,帆宣系統科技股份有限公司,上市,其他電子業,2203295290,220329529
6197,2026-07-19,佳必琪國際股份有限公司,上市,電子零組件,1220858820,122085882
6198,2026-07-19,瑞築建設股份有限公司,上櫃,建材營造,1714003500,171400350
6199,2026-07-19,天品聯合企業股份有限公司,上櫃,其他,617600180,61760018
6201,2026-07-19,亞弘電科技股份有限公司,上市,其他電子業,892000000,89200000
6202,2026-07-19,盛群半導體股份有限公司,上市,半導體業,2303882000,230388200
6203,2026-07-19,海韻電子工業股份有限公司,上櫃,電子零組件,824013700,82401370
6204,2026-07-19,台灣艾華電子工業股份有限公司,上櫃,電子零組件,231020800,23102080
6205,2026-07-19,詮欣股份有限公司,上市,電子零組件,822359070,82235907
